GENE,Human,Chimpanzee,Gorilla,Macaque,Marmoset,Mouse Lemur,Rat,Mouse,Rabbit,Cow,Pig,Cat,Microbat,Horse,Opossum,Platypus,Chicken,Zebra Finch,Chinese softshell turtle,Anole lizard,Xenopus,Medaka,Tetraodon,Fugu,Cod,Zebrafish,Spotted gar,Lamprey,C.savignyi,C.intestinalis,Fruitfly,C. elegans,S. cerevisiae
RARA#ENSG00000131759,100,90.7,75.3,90.7,99.6,99.8,98.5,98.3,99.1,99.6,99.4,99.4,72.3,97.8,97.2,37.2,86.1,37.9,69,92.6,79.9,54.5,76.4,81.6,46.5,76.8,75.3,46.1,50.6,50.2,0,0,
MXD1#ENSG00000059728,100,100,99.5,99.5,99.5,97.7,88.7,87.8,94.1,96.4,95.5,96.8,93.7,96.4,94.6,46.6,54.8,0,77.4,82.4,75.6,48.4,59.7,58.4,48,70.1,73.3,54.3,32.6,32.1,0,22.6,
NR6A1#ENSG00000148200,100,99.8,92.9,91.7,96,98.8,88.8,98.3,99,87.5,70.6,93.5,88.8,88.5,76,67.9,81.9,0,43.3,79,76,0,72.3,71.3,67.7,71.9,75.2,0,51.7,54.8,27.3,25,
TCF7L1#ENSG00000152284,100,98,94.9,97.8,76.5,70.9,95.2,95.2,84.4,68.9,69.4,69.6,62.1,69.9,86.9,19.2,55.8,0,30.6,71.8,70.2,65.1,62.6,63.8,62.2,67.5,68,8.7,25.5,21.3,23.3,17.7,
E2F1#ENSG00000101412,100,99.1,99.3,98.9,82.2,88.3,85.4,84.4,84.9,91.8,73.7,73.7,83.3,73.5,67.5,0,58.1,0,47.6,50.3,48.1,45.8,46.5,45.3,40.3,47.1,51,0,29.3,30.7,26.5,16.2,
DMRT1#ENSG00000137090,100,98.7,99.5,97.1,92.5,89.3,81.8,82.3,88.5,71,40.5,62.2,69.7,45.6,77.5,16.4,60.3,30.6,57.4,52.5,52.3,22.3,32.7,33.8,30.8,35.4,38.6,0,22.3,23.1,0,0,
IRX2#ENSG00000170561,100,99.8,74.5,97.5,94.5,96,93.2,92.4,63.9,59.7,0,0,82.2,77.5,77.9,42.7,76,76.2,74.7,73.5,72,62.6,58.8,61.6,59.2,65.8,69.4,18,0,0,0,0,
IRX1#ENSG00000170549,100,97.3,99.6,99,89.8,84.2,90.4,91.5,83.3,92.9,0,0,0,76.7,75,56.9,70.2,57.5,57.7,69.6,68.3,57.9,44.8,62.5,61.5,60.4,62.3,0,27.9,28.1,29.6,0,
SKI#ENSG00000157933,100,84.2,90.8,97.7,30.1,94,89.7,93.1,0,89,0,20.1,0,75.5,75,23.4,79.1,78.7,79.8,35.9,71.7,50.1,26.5,52.2,58.8,65.5,70.3,0,0,27.6,20.1,0,
MAF#ENSG00000178573,100,100,83.9,80.1,99.3,86.6,89.6,89.8,0,80.6,0,0,0,33.7,79.7,18.4,76.9,66.7,75.2,65.8,69.2,67.2,65.8,67.7,66.5,69.7,69.2,0,25.6,23.1,29,0,
SIX3#ENSG00000138083,100,77.7,0,83.4,97.6,0,93.1,97.3,0,97.3,0,0,0,0,94,0,86.4,72,86.1,88.9,78,81.9,82.2,82.2,60.2,81.9,81.9,54.8,52.7,53.9,51.8,38.3,
HES5#ENSG00000197921,100,99.4,99.4,78.9,96.4,74.7,88.6,92.2,0,92.2,0,0,0,0,68.7,0,62.7,58.4,65.1,48.8,48.8,41,46.4,45.8,45.2,38.6,45.2,20.5,31.9,27.1,25.9,0,
OLIG2#ENSG00000205927,100,100,82,99.4,98.8,97.2,96.3,96.3,0,0,0,0,0,0,85.8,0,70,0,42.1,0,52.3,53.6,51.7,42.1,48,56.3,57.6,0,0,0,0,14.6,
DACH2#ENSG00000126733,100,89.8,70.6,70.3,67.8,66.9,52.8,93.2,67.6,26.4,0,48.7,57.6,95.8,69.9,53.9,72,54.6,47.7,67.4,52.3,0,29,46.2,18.2,66.6,70.3,0,0,28.5,28.2,17.5,
HOXA10#ENSG00000253293,100,99.8,88,96.3,96.1,94.9,90.7,90.7,95.4,90.5,22.4,51,23.7,90.7,72.9,69.8,67.8,53.2,0,54.1,52.7,37.1,38.3,0,35.1,36.8,49.3,0,19.5,19.3,18.5,0,
MGA#ENSG00000174197,100,99.5,94,96.1,95.3,84.5,82.8,82.3,85.5,83,32.5,89.1,86.4,88.8,70.8,46.3,27.5,54.2,9.2,21.1,36.5,10.8,11.5,11.5,9.6,23.6,36.8,8.9,0,0,0,3,
ZNF623#ENSG00000183309,100,99.1,99.1,89.4,95.1,83,75.2,76.5,77.1,75.4,0,79.1,78.2,82.5,62.5,0,0,0,30.4,41.4,34.3,33.8,25.2,25.4,0,37.5,37.1,35.4,22.2,29.3,0,0,
L3MBTL4#ENSG00000154655,100,99.5,98.6,96.8,95.8,91.2,70.8,80.1,88.8,0,0,90.7,82.2,0,75.8,24.9,0,0,0,0,0,24.7,46.1,40.8,41.6,35.6,51.4,47.5,25.8,31.9,29.7,0,
ZNF329#ENSG00000181894,100,99.4,99.1,96.3,93.2,71.5,62.8,60.6,67.7,47.9,66.5,69.9,42.9,70.6,29.9,0,0,0,22.6,33.8,26.1,27,19.6,19.4,0,29.6,26.8,27,17.2,21.6,0,0,
ZFP62#ENSG00000196670,100,93,92.6,96.7,96.6,91,87.7,86.7,62.9,92.3,91.8,91,91.8,74.1,0,0,0,0,30.7,45,39.2,40.8,30,40.6,16.4,37.6,37.9,0,39.7,0,0,0,
ZC3H8#ENSG00000144161,100,99.3,99,95.5,89,86.9,75.6,76.6,81.1,76.3,82.1,84.9,66.7,71.8,0,0,0,0,0,0,44,29.9,33.7,34.7,31.6,6.9,39.2,0,5.5,17.2,16.8,17.9,
GLI1#ENSG00000111087,100,99.2,93.1,93.2,96.2,89.4,86,85.8,90.1,89.8,61.6,91,91,91.9,0,0,48.5,0,0,0,41.1,45.8,44.2,44.3,40.4,44.5,47.6,0,0,0,0,17.8,
CIC#ENSG00000079432,100,99.8,99.4,95.4,97.8,96.1,91.2,91.2,94.3,92.1,93,94.2,91.1,92,18.5,0,12.3,0,0,0,48.8,37.7,30.7,37.6,38.6,37.6,25.9,0,0,8.1,16.7,0,
NFE2#ENSG00000123405,100,99.7,99.5,97.9,91.7,92,90.1,88.7,88.7,91.2,91.7,86.1,91.7,92.2,0,0,0,0,0,53.6,35.9,0,35.9,37.3,35.7,37.5,39.7,33,28.2,28.4,30,0,
ELF4#ENSG00000102034,100,0,99.8,98.6,95,92.3,78.9,78,86.1,87.9,78.4,89,87.6,91.7,0,0,0,0,0,0,0,40.4,36.5,35.7,31.4,0,0,16.4,11.6,14.9,17.8,15.8,
EBF4#ENSG00000088881,100,29.4,99.5,99,75.4,92.8,89.1,94.6,92.6,97.3,91.3,91.3,76.6,97.5,82.8,20.7,0,0,0,22.1,53,0,0,0,66.6,13.7,71.1,24.9,56,56.9,43.6,35.6,
CEBPE#ENSG00000092067,100,99.6,99.6,98.9,98.2,98.2,93.6,93.2,96.1,95.4,97.2,96.8,94.3,96.4,85.1,33.1,0,0,0,44.5,49.1,0,0,0,0,0,0,24.9,24.6,24.6,0,10,
ZNF668#ENSG00000167394,100,96.4,96.4,97.5,94.5,93,88.6,88.8,71.5,91.3,92.7,92.5,91.7,71.2,76.9,0,36.6,26.5,22.6,57.5,48,46.4,44.2,48.1,46.9,49.5,0,0,12.3,0,22.3,0,
STAT6#ENSG00000166888,100,96.8,97.5,86,95.5,93.4,85.8,85.6,88.2,92.8,93.2,91.4,89.4,92.1,75.7,0,46.3,36,0,46.9,43.1,0,32.7,33.2,29.3,32.3,25.7,0,0,0,25.9,18.9,
ZNF70#ENSG00000187792,100,99.8,99.1,98.7,96.9,93,0,0,0,72.2,86.8,0,0,89.7,0,0,0,0,37.4,44.6,37.2,39.5,27.4,27.4,0,43.9,37.7,41.5,26.2,34.8,0,0,
ZNF84#ENSG00000198040,100,100,92.1,99.2,95.7,91.7,0,0,66.9,68.2,89.7,83.2,0,91.2,0,45,0,0,41.9,45.7,42,41.9,29.7,40.9,21.4,37.3,36.3,0,37.8,0,0,0,
IRF7#ENSG00000185507,100,77.1,93,94.8,82.4,66.1,60.3,60.1,62.4,62,64,64.1,0,65.1,0,0,36,18.6,33.3,30,28.9,0,25.8,25.2,23.6,25.6,27.3,0,17.1,18,0,0,
MBD6#ENSG00000166987,100,99.6,99.4,91.9,98.4,90.3,92.6,93,94.1,94.8,95.3,67.6,0,94.7,0,0,0,0,0,24.7,26.7,0,5.2,0,0,17.3,15.2,10.9,0,0,9.8,0,
ZNF250#ENSG00000196150,100,99.8,90.2,97.5,96.4,91.4,83,82.1,0,0,81.1,85,0,72.3,0,0,0,0,30.9,38.8,36.8,32.9,25.2,25.4,0,37.5,35.5,35,23,29.1,0,0,
PRDM9#ENSG00000164256,100,0,58.2,76.5,85.7,0,57.3,60.6,52.2,69.6,64.7,0,36.7,28,24.6,27,0,0,41.8,0,0,20.9,20.1,20,19.7,24.3,7.7,11.5,0,0,0,7.6,
ZNF865#ENSG00000261221,100,0,41.5,96.5,52.4,94.3,88.7,88.7,0,8,0,70.4,0,30.9,25.2,0,22.7,0,0,0,55.6,0,17.3,17.5,16.4,24.9,0,0,0,0,0,0,
BORCS8-MEF2B#ENSG00000064489,100,0,0,0,0,56.7,47.7,48.8,0,0,0,0,0,63.8,51.2,48.8,33.2,0,0,0,0,30.7,27.9,28.5,30.7,37.5,38.6,0,19.2,30.1,31,28.5,
FOXC1#ENSG00000054598,100,0,79.7,95.5,67.1,0,92.6,93.1,0,0,0,57.5,0,0,86.1,0,0,27.5,0,0,67.1,60.8,62.4,59.5,62.2,63.8,64.6,22.6,25.5,29.7,25.1,0,
ZFPM1#ENSG00000179588,100,49.2,73.1,82.7,47.1,57.1,69.2,67.4,0,67.4,0,0,40.4,0,50.7,38.5,54.3,19.3,0,21,36.1,38.5,16.2,39.6,10.9,45.3,47.4,11.7,0,0,0,0,
BHLHE23#ENSG00000125533,100,91.7,59.8,71.4,83,0,73.4,72.2,0,73.9,0,0,0,0,61.4,57.3,57.3,0,0,0,43.6,51.5,48.5,51,51,51.5,51,0,0,0,29.5,23.7,
ZNF831#ENSG00000124203,100,98.7,97,91.4,0,68.3,54.7,55.9,59,57.7,59.9,61.3,57.5,66.8,23,11.2,19.9,17.6,33.6,17.5,0,0,0,0,5.1,20.9,6.4,0,0,0,11.9,8.5,
ZNF99#ENSG00000213973,100,0,57.8,75.1,59,0,36.5,40.5,0,0,0,0,0,0,0,0,0,0,24.1,40.3,29.7,29.7,24.7,30.4,10.3,29.6,28.1,0,31.1,0,0,0,
ZNF808#ENSG00000198482,100,0,0,80.2,0,0,0,0,0,0,36.4,37.8,0,41.7,40.5,0,0,0,27.1,41.6,35.3,34.2,24.6,34.8,15.2,30.3,30,0,35.1,0,0,0,
ZNF836#ENSG00000196267,100,0,0,88,78.4,67.3,0,0,0,0,39.2,41.1,0,40.9,40.8,0,0,0,29.2,40.5,35.3,34.3,24.9,37.4,16.7,31,32.4,0,35.4,0,0,0,
ZNF658#ENSG00000274349,100,98.6,0,95.2,88.3,0,0,0,0,0,0,57.5,0,0,0,34.2,0,0,27.5,38.8,32.7,32,23.4,32.7,16.1,29.6,31,0,33.1,0,0,0,
ZNF91#ENSG00000167232,100,95.6,65.5,67.7,0,0,32.7,43.2,0,0,0,0,0,0,0,0,0,0,26.9,44.6,32.2,34.5,24.6,33.8,13,30,29.4,0,33.2,0,0,0,
FOXD3#ENSG00000187140,100,99.6,68.2,98.5,0,0,0,90.4,0,95.8,0,0,56.1,0,0,0,0,0,25.3,51,59.2,59.8,59.4,0,58.4,58.4,60.3,0,28.7,30.1,26.2,22.6,
ZNF41#ENSG00000147124,100,99.5,97.2,0,0,0,0,0,0,81.6,0,0,82.9,0,0,39.8,0,0,31.8,40.2,36.5,34,23.5,34.5,18.5,33.5,33.4,0,33.9,0,0,0,
FOXD4L3#ENSG00000187559,100,88.5,0,77.5,74.8,56.6,0,50.6,59.7,58.3,57.3,0,63.8,61.2,0,41.2,0,0,0,24,0,0,0,0,0,0,0,0,26.9,26.9,26.1,23.7,
FOXD4L5#ENSG00000204779,100,88.5,0,77.9,75.2,57,0,50.7,59.9,58.2,57.2,0,63.5,61.3,0,41.3,0,0,0,24,0,0,0,0,0,0,0,0,26.9,26.7,26.2,24,
FOXD4L4#ENSG00000184659,100,88.5,0,77.9,75.2,57,0,50.5,59.9,58.2,57.2,0,63.5,61.1,0,41.1,0,0,0,24,0,0,0,0,0,0,0,0,27.2,26.9,26.2,23.8,
FOXD4L6#ENSG00000273514,100,88.5,0,77.9,75.3,56.6,0,50.6,60,58.3,57.3,0,63.8,61.2,0,41.2,0,0,0,24,0,0,0,0,0,0,0,0,26.9,26.9,26.1,23.7,
FOXD4#ENSG00000170122,100,95.7,0,83.6,64.9,59.2,0,54.4,54.9,60.1,61.7,0,65.1,58.5,0,37.8,0,0,0,22.8,0,0,0,0,0,0,0,0,25.5,25.1,24.8,22.3,
ZNF502#ENSG00000196653,100,99.1,98.7,96.7,83.5,0,0,0,81.6,87.1,80,90.3,0,0,0,0,0,0,32.4,43.6,33.8,36.2,27.2,27.4,0,39.7,34.9,35.3,24.6,30.7,0,0,
ETV3L#ENSG00000253831,100,98.1,97.8,0,86.1,83.1,42.1,0,74.8,75.3,79.5,77.8,75.9,36.6,0,27.4,52.1,34.6,44,41.6,42.4,0,0,19.4,0,0,0,30.2,34.1,34.3,0,0,
ZNF10#ENSG00000256223,100,0,0,0,96.3,90.8,0,0,80.5,86.2,85.5,74.9,81.3,88.1,36,0,0,0,27.6,34,33,29.1,20.9,20.9,0,31.8,29.5,30.2,19.9,24.6,0,0,
ZNF774#ENSG00000196391,100,93.2,92.8,0,86.3,92.1,0,0,0,87.2,87.4,88.2,58.2,89.4,81.2,0,0,0,38.5,0,0,39.5,28.8,29.2,0,40.2,38.3,38.9,24.2,30.6,0,0,
ZNF572#ENSG00000180938,100,98.3,97.5,0,93.8,88.8,0,0,0,66.7,81.9,81.7,84.1,88.5,67.3,0,0,0,37.4,38.6,0,36.9,25.9,26.1,0,39.9,37.8,35.2,24.8,30.4,0,0,
ZNF605#ENSG00000196458,100,98.8,97.8,0,92.1,88.8,0,0,0,84.5,85.4,85.7,86,78.6,0,44.5,0,0,38.1,45.2,42.3,40,26.5,39.4,19.8,35.3,36.9,0,37.8,0,0,0,
THAP2#ENSG00000173451,100,100,100,98.2,97.4,92.5,84.2,84.2,90.4,93.4,87.7,58.8,91.2,62.7,0,48.7,0,0,65.8,0,0,0,0,0,0,0,36,23.7,0,0,21.5,10.1,
HIF3A#ENSG00000124440,100,98.1,99,80.4,94.8,87.4,79.8,82.4,48,88.6,88.3,88.2,84.9,86.4,0,0,30.6,0,39,55.2,0,38.3,6.6,37.5,33.9,37.7,36.8,0,24.8,15.1,21.8,0,
STAT2#ENSG00000170581,100,99.5,99.1,97.1,67.2,84.1,73.8,69,0,80.6,81.7,87.4,81.6,83.5,0,29.1,45.7,0,0,42.2,40.4,0,34,34,28.7,35.1,36.8,0,19.3,16.8,18.8,16.1,
ERF#ENSG00000105722,100,99.8,99.6,99.5,96.7,97.8,97.6,97.3,0,97.3,98,97.1,95.3,97.3,0,0,0,0,0,0,67.7,20.3,19.3,38.1,14.4,35.8,13.9,27.6,25.9,25.5,0,0,
ZNF146#ENSG00000167635,100,100,100,99.7,99,99,96.9,95.5,0,97.9,99,0,98.3,99,57.9,0,52.4,53.1,0,55.5,52.1,40.4,38.7,38,44.9,51.4,0,36,35.6,34.2,34.6,0,
ZFP3#ENSG00000180787,100,99.8,99.8,97.4,97.2,94.4,87.5,85.7,0,92.8,88.6,0,92.4,93.4,0,0,0,0,36.3,44.2,34.9,40,26.7,26.5,0,41.2,36.7,36.5,25.5,31.1,0,0,
HIC1#ENSG00000177374,100,58.7,85.8,96.7,13.2,93.7,92,94,0,82.9,94.7,19.2,78.4,20.6,72.9,0,58.7,59.5,40,46.8,54.7,47.2,9.1,48,18.6,44.9,46.2,7.9,0,0,0,0,
CEBPB#ENSG00000172216,100,53,75.7,97.7,73.9,90.4,64.3,64.3,73,0,93.9,0,91.6,0,33,0,57.4,57.7,37.4,53,41.2,28.7,0,29.3,29.6,29.9,31,19.4,20,18.6,0,8.7,
HOXB8#ENSG00000120068,100,0,100,100,100,99.2,98.4,98.4,53.9,0,97.9,0,0,59.7,0,55.1,90.5,88.9,91.4,87.7,86,0,0,0,59.3,65,0,31.7,0,22.2,32.9,0,
L3MBTL1#ENSG00000185513,100,89.3,88.8,94.8,95.4,87.1,75.5,76,65.1,0,17.3,39.5,55.1,63.8,66.5,52.5,65.6,63.9,65,63.5,40.8,37.1,41.4,0,39.2,51.1,45.5,30.4,20.2,22.5,25,0,
SOX11#ENSG00000176887,100,88.9,85.9,99.1,84.4,96.4,77.8,77.8,76.4,0,96.6,0,0,68.7,81.4,49.9,0,70.1,73,72.3,0,56.9,59,52.8,0,57.8,61,0,0,0,25.6,23.8,
OVOL3#ENSG00000105261,100,93.7,73.2,79.5,80.5,81.1,77.4,78.9,0,75.3,0,70.5,0,73.7,65.8,0,0,0,48.9,0,48.9,48.4,0,42.1,0,23.2,50.5,38.9,0,0,44.2,41.1,
NEUROG2#ENSG00000178403,100,96.3,99.3,98.5,95.2,69.9,85.3,84.2,93.8,91.5,0,70.2,0,0,81.6,0,0,0,0,47.4,33.8,0,0,0,0,24.6,0,29.8,25.4,25.7,24.6,18.4,
TET1#ENSG00000138336,100,99.5,99.3,91,90.1,79.3,51.4,50.9,61.9,74.7,13.8,79.5,0,14.5,32.2,38.2,33.8,23.9,32.6,13.8,0,0,12,14.3,14,21.9,19.1,0,0,3.7,15.6,0,
ZNF45#ENSG00000124459,100,98.8,87.5,97.4,94.9,88.9,56.6,54,74.9,83.7,0,0,0,85.2,49.9,0,0,0,0,45.2,0,15,0,0,16.7,16.1,0,0,0,0,15.5,0,
GLIS1#ENSG00000174332,100,98.4,98.2,96.8,91,91,84,83.2,85.6,89.5,90.6,90.6,89.7,84.5,0,21.8,0,0,0,0,0,0,0,0,18.1,0,0,16.3,0,33.7,30,0,
CAMTA2#ENSG00000108509,100,94,93.2,98.5,90.4,95.3,86.5,86.5,88.1,89,88.8,85.8,88.3,89.1,5.2,0,1,0,0,0,0,0,0,0,0,0.9,0,0,10.4,11.5,19.7,17.1,
ARID3C#ENSG00000205143,100,73.5,97.6,94.4,93.4,91.3,85.2,85.2,85.7,85.7,87.9,89.8,71.6,42.5,33.3,26,0,0,31.8,0,0,0,0,0,0,0,0,0,38.8,39.1,38.3,29.4,
ZNF180#ENSG00000167384,100,98.4,94.4,96.1,92.9,87,62.7,65,58.5,81.1,77.7,0,76.6,81.1,34,0,0,0,25.3,34.8,31.5,28.9,20.5,21.1,0,36,30.6,29.9,19.1,24.3,0,0,
ZNF606#ENSG00000166704,100,86.9,99.9,85,96.6,83.7,87.5,89.5,59.5,91,91,0,0,87.6,29.2,0,0,0,21.1,26.9,26.8,24.1,17.2,17.7,0,26.9,24.4,23.5,16.2,20.6,0,0,
SON#ENSG00000159140,100,99.4,94.8,52.2,88.5,91.9,87.2,86.7,87.8,75.4,90.3,89.4,87.6,90.8,73.8,18.9,4.5,11.2,11.8,12.1,11.7,0,8.9,8.9,5.1,0,11.9,0,0,6.1,9.4,9,
SOX30#ENSG00000039600,100,98.9,80.9,55.2,83.1,78.5,67.7,70.7,74.9,74.2,75.4,69.6,74.4,66.1,66.7,20.7,38.5,29.2,53.1,53.1,0,0,0,0,0,0,0,0,9.2,11,10,9,
ZNF541#ENSG00000118156,100,97.5,97.8,92.9,86.2,81.8,73,71.4,72.9,73.3,73.8,73.4,77,47,70.1,0,24,0,31.8,40.4,0,0,2.2,0,0,13.2,12.1,8.6,4.5,11.8,12.2,9.1,
TBX21#ENSG00000073861,100,100,99.4,70.1,97.4,68.2,86.5,87.1,87.7,90.1,94,75.1,86,23.2,55.7,26.5,0,0,0,40.7,0,35.3,43.6,42.2,28.2,46.9,48.4,0,22.4,22.1,0,15.3,
PROX2#ENSG00000119608,100,97.3,97.5,92.9,80.7,47.5,64.2,64.2,61.8,67.7,73.6,74.2,69.9,27.7,24.2,39.9,17.4,21.5,45.1,34.5,0,34.8,34.8,36.5,35.5,35.1,37.3,0,24,24.2,26.9,20.4,
ZBTB3#ENSG00000185670,100,99.1,99.7,94.9,93.2,87.8,75.8,75.6,87.5,78.9,83.6,82.4,80.7,0,31.4,44.6,0,0,51.4,0,39.9,35.4,35.7,36.8,0,35.5,15.5,0,0,0,13.1,0,
TP53#ENSG00000141510,100,100,99.7,91.9,89.8,83.5,75.6,73.3,79.4,77.6,77.4,76.3,71.2,60.6,22.1,12.7,0,0,48.6,0,47.8,37.2,38.7,38.7,32.1,47.3,46.8,31.6,28,29.8,0,0,
NFE2L3#ENSG00000050344,100,98.1,95.5,93.2,85.6,86.9,63.8,66.7,71.3,76.7,77.1,56.2,68.3,70,0,32.6,0,0,48.8,22.9,43.2,28,28,30.3,28.2,26.1,31.8,27.4,22.2,21.2,28,0,
REST#ENSG00000084093,100,98.5,97.1,95,90.2,79.6,64.9,64.4,66.6,70.3,61.3,75.5,72,75.1,39.7,42.6,6.2,39.9,49.9,43.5,43.4,25.2,27.8,28.8,26.9,31.6,37.9,10.4,0,0,10.8,0,
FOXN1#ENSG00000109101,100,98.1,98.9,96.9,95.4,93.2,62.8,86.4,90.4,91.4,83.3,92,91,91.5,67.7,38.3,53.9,43.5,53.7,32.3,43.8,23,0,0,26.2,34.1,25.8,14.8,12.2,9.9,22.8,0,
TERF2#ENSG00000132604,100,88.9,80.4,98.5,82.3,91.3,78,84.9,88.7,90.8,92.4,68.6,89.5,73.2,66.4,52.6,40.2,40.8,42.6,32.5,31.4,13.1,0,18.8,0,23.2,29,0,8.3,12.2,0,0,
TERF1#ENSG00000147601,100,98.4,97.3,96.6,90.2,81.3,61.7,60.8,77.9,78.4,80.9,79,73.3,85.9,44.6,42.1,32.8,32.3,36.2,31.9,32.8,13.4,0,22.3,0,23.5,29.2,0,10.3,14.6,0,0,
ZNF318#ENSG00000171467,100,96.4,96,97,87.7,85.5,72.2,71.9,76.9,80.6,84.5,81.8,79.1,78.4,58.9,33.5,43.7,35,41.6,32.9,0,3.5,3.8,3.9,8.3,25.1,28.6,0,3.9,11.1,10.8,0,
ARID5A#ENSG00000196843,100,81.3,86.2,94.8,91.9,80,72.6,72.4,65.2,67.5,80.3,74.1,70.9,78.8,59.6,0,33.7,13.1,43.8,29.1,0,17,15,0,0,27.4,30.1,12.3,3.2,4.7,0,0,
ZNF516#ENSG00000101493,100,97.7,98.7,95.3,92.9,73.3,72.7,75.2,66.5,67.1,62.5,46.3,66,62.6,61.3,0,53.7,53.2,32.5,49.1,0,28.2,0,29.5,22.2,27.5,38.3,6.9,3.7,2.8,0,0,
ZNF804B#ENSG00000182348,100,97.6,91.6,87.1,86.8,73.2,58.2,65.7,60.6,74.6,69.9,69.9,63.6,61.6,47.2,0,42,41.9,43.5,35.9,29.2,0,6.4,6.5,0,0,28.7,4.3,0,0,0,0,
ZNF804A#ENSG00000170396,100,98.1,99,95.2,89.7,80.7,60.5,64.2,65.6,70.7,72.4,71.1,54.7,38.9,25.9,41.6,42.3,40.7,42.1,46.8,13.6,0,0,0,0,23.4,25.5,4.7,0,0,0,0,
GCM1#ENSG00000137270,100,99.5,99.5,97.9,95.9,81,74.3,73.6,69,74.1,70,80.5,70.4,78.4,66.7,38.8,42.2,34.6,31.2,24.3,41.7,0,0,0,0,0,31.9,9.9,0,0,27.3,0,
YBX3#ENSG00000060138,100,93.3,93.3,86.3,86,89.2,76.3,74.7,72.3,76.1,87.1,72,66.4,72.3,64,28,53.2,48.9,47.3,0,43,0,0,0,0,0,0,0,31.7,30.4,28.2,22.6,
ZNF280D#ENSG00000137871,100,99.5,94.8,97.8,0,78.1,70.8,74.8,83.6,86,87.1,87.5,82.9,90.2,48.7,5.2,55.2,48.8,61.3,0,41.9,0,0,0,0,0,0,0,3.6,11,11.6,8.3,
ZNF280B#ENSG00000275004,100,99.1,98.5,94.8,0,82,60.2,62.6,75.1,76.4,77.2,80.1,67,0,45.9,0,45.1,45.9,49.7,0,41.4,0,0,0,0,0,0,0,7.4,17.1,14.7,11.8,
ZNF646#ENSG00000167395,100,97.3,99.4,96.1,32.9,84.7,69.7,69.1,76.9,16.5,77.5,80.4,77.5,81.9,58.4,44.4,0,0,26.3,13.6,18.6,19.3,15.1,19.2,20,21.6,15.3,0,0,0,0,0,
MBD2#ENSG00000134046,100,97.3,99.8,63.7,72.3,88.3,93.2,96.8,70.8,47.2,82.2,56,80,64.2,90,26,0,22.9,44.8,60.1,54.7,0,0,0,0,30.7,0,36.7,0,0,26.3,0,
SALL2#ENSG00000165821,100,99.2,99.2,80.2,97.8,90.5,90.3,90.5,92.3,0,89.6,87.1,92.6,95,80.7,0,0,0,0,41.7,46,0,24.9,0,0,26.9,0,21.3,12.6,17.3,21.4,11.2,
PREB#ENSG00000138073,100,99.5,99.3,98.6,95,95,89.7,88.7,90.4,92.8,91.6,93.5,93,93.5,81.3,52.3,66.4,0,0,17.3,0,59,56.1,55.9,56.8,57.3,61.2,55.2,12,33.3,33.3,24.5,
HAND1#ENSG00000113196,100,99.5,99.5,98.6,97.7,97.2,93.5,92.1,96.7,98.1,92.1,96.3,92.6,94.4,83.7,74,70.2,0,0,0,65.1,60,59.5,60,48.4,0,60.9,0,29.8,29.8,34.4,0,
PAX8#ENSG00000125618,100,81.3,100,98.4,93.1,99.8,98,98.2,94.2,97.8,70.9,97.6,96.9,84.4,95.6,85.1,0,0,39.8,0,77.3,69.3,9.6,66.9,67.6,67.1,64.7,0,32,36,40.7,13.8,
NKX6-1#ENSG00000163623,100,100,85.8,24.8,99.5,0,96.2,96.2,97.8,96.7,75.7,23.2,97.3,96.5,93.5,15.8,63.5,36,38.7,18.5,76.3,49.6,68.1,70.8,62.9,68.9,71.9,0,28.9,37.1,39.5,25.6,
ATOH1#ENSG00000172238,100,99.4,98.9,97.7,97.5,0,88.4,88.1,82.8,93.8,91.2,0,91.2,89.3,78.8,0,0,0,0,18.1,40.1,38.7,40.1,39,35.6,42.7,49.2,0,15.8,12.1,17.8,12.4,
FOXE1#ENSG00000178919,100,86.6,78.6,96.5,79.9,0,87.4,88.7,64.9,91.4,92,0,84.7,0,58.2,0,0,0,0,0,49.1,42.4,44.8,46.1,42.4,46.4,48.8,0,31.4,30.8,0,0,
ZIC5#ENSG00000139800,100,22.5,66.7,82.7,38.3,0,37.6,83.7,54.9,26.8,89,0,16.1,34.1,80.2,30.9,30,0,34.8,30.3,55.8,50.8,51.3,51.4,47.5,49.5,51.9,0,24.7,25,30.3,18.1,
SOX3#ENSG00000134595,100,0,85.9,98.7,45.7,0,0,92.8,77.1,0,92.4,0,84.8,12.3,47.1,39,0,58.3,57.8,0,52.7,50.2,0,35.9,50,50.9,51.6,40.6,0,0,0,23.1,
AHRR#ENSG00000063438,100,0,96.4,91.9,78.3,0,54.4,55.5,11.1,46.3,15.6,58.4,62.4,65.5,51.3,34.1,45.1,27.4,22.8,35.6,30.2,30.2,32.5,32.3,31.8,28.9,34.6,16.7,23.2,22.1,22.7,18.6,
HMX1#ENSG00000215612,100,0,65.8,83,56.3,0,86.8,85.9,0,89.7,60.9,28.2,0,0,38.8,0,43.1,23.6,44,42.5,39.7,30.2,27,26.7,23,33,0,0,0,0,35.3,0,
GSC2#ENSG00000063515,100,0,92.2,91.2,89.3,52.7,74.1,75.6,0,57.6,80.5,0,0,0,0,51.2,48.8,0,49.3,48.3,0,0,35.6,0,27.8,0,26.3,0,0,31.2,37.6,28.8,
