gene_id	rep1	rep2
ENSG00000186049	0	0
ENSG00000258120	0	0
ENSG00000172867	0	0
ENSG00000167768	0	0
ENSG00000189182	2	0
ENSG00000257700	0	0
ENSG00000257402	0	0
ENSG00000258036	0	0
ENSG00000257616	0	1
ENSG00000257343	0	0
ENSG00000257675	0	0
ENSG00000257125	0	0
ENSG00000258071	0	0
ENSG00000185069	0	0
ENSG00000257404	0	0
ENSG00000186442	0	0
ENSG00000170477	0	0
ENSG00000185640	0	1
ENSG00000257389	0	0
ENSG00000170423	0	0
ENSG00000241146	0	1
ENSG00000170421	21276	14981
ENSG00000111057	8806	5617
ENSG00000063046	30289	24898
ENSG00000257475	38	13
ENSG00000257337	146	146
ENSG00000111077	695	555
ENSG00000167778	422	396
ENSG00000167779	190	155
ENSG00000167780	1	2
ENSG00000258074	0	0
ENSG00000258016	0	0
ENSG00000257790	6	9
ENSG00000139631	259	200
ENSG00000257808	0	0
ENSG00000139651	2378	1812
ENSG00000139626	10	1
ENSG00000172819	3189	2527
ENSG00000283536	5	4
ENSG00000182544	1349	867
ENSG00000135476	4805	3009
ENSG00000123349	6802	5029
ENSG00000257605	25	11
ENSG00000139637	1645	1120
ENSG00000094914	3018	2329
ENSG00000170374	8	13
ENSG00000185591	8675	6633
ENSG00000135409	16	22
ENSG00000205352	2119	1589
ENSG00000257379	0	0
ENSG00000197111	14376	10502
ENSG00000282977	23	7
ENSG00000139625	1072	818
ENSG00000270175	34	24
ENSG00000139546	2751	1812
ENSG00000267281	7	15
ENSG00000139574	0	0
ENSG00000170653	1027	857
ENSG00000257550	0	5
ENSG00000275488	0	0
ENSG00000135390	13483	11280
ENSG00000213470	0	0
ENSG00000012822	929	997
ENSG00000260492	9	10
ENSG00000260030	2	2
ENSG00000249641	0	0
ENSG00000123364	2	0
ENSG00000123407	0	3
ENSG00000228630	1	6
ENSG00000123388	1	7
ENSG00000251151	0	2
ENSG00000180818	34	60
ENSG00000273049	0	0
ENSG00000197757	182	256
ENSG00000250133	10	30
ENSG00000180806	23	31
ENSG00000250451	12	14
ENSG00000037965	62	111
ENSG00000198353	187	307
ENSG00000273046	0	0
ENSG00000260597	30	49
ENSG00000172789	9	2
ENSG00000248265	3	6
ENSG00000250654	5	14
ENSG00000249388	0	3
ENSG00000250432	0	0
ENSG00000123415	894	653
ENSG00000250742	112	184
ENSG00000283073	6	0
ENSG00000260470	2	2
ENSG00000257534	2	4
ENSG00000248576	0	2
ENSG00000094916	36369	30860
ENSG00000257596	71	49
ENSG00000258344	36	19
ENSG00000135486	92831	74673
ENSG00000123405	92	112
ENSG00000111481	5164	4105
ENSG00000258137	1	6
ENSG00000258086	9	1
ENSG00000139572	2	4
ENSG00000161642	1330	1461
ENSG00000161638	3733	3606
ENSG00000257477	1	2
ENSG00000170627	8	6
ENSG00000123338	11	34
ENSG00000257824	0	0
ENSG00000123360	446	269
ENSG00000135447	903	791
ENSG00000257780	1	0
ENSG00000135413	0	0
ENSG00000161634	35	31
ENSG00000257634	0	0
ENSG00000270858	0	0
ENSG00000172551	0	0
ENSG00000135426	9	17
ENSG00000257870	0	0
ENSG00000123307	36	108
ENSG00000196534	0	4
ENSG00000257350	0	0
ENSG00000170605	0	0
ENSG00000224622	0	0
ENSG00000227423	0	0
ENSG00000179919	0	0
ENSG00000197706	0	0
ENSG00000213451	0	0
ENSG00000205331	0	0
ENSG00000188324	0	0
ENSG00000230307	0	0
ENSG00000205330	0	0
ENSG00000205329	0	0
ENSG00000257757	0	0
ENSG00000187857	0	0
ENSG00000203408	0	0
ENSG00000233606	0	0
ENSG00000257414	0	0
ENSG00000205328	0	0
ENSG00000179899	526	333
ENSG00000185821	0	0
ENSG00000258763	2	2
ENSG00000179695	0	0
ENSG00000184954	0	0
ENSG00000205327	0	0
ENSG00000234670	0	0
ENSG00000179626	0	0
ENSG00000179615	0	0
ENSG00000272937	0	0
ENSG00000175398	0	0
ENSG00000258921	0	1
ENSG00000272837	0	0
ENSG00000258907	0	0
ENSG00000270458	0	0
ENSG00000170439	175	129
ENSG00000135424	3972	2817
ENSG00000258311	33	24
ENSG00000135441	613	464
ENSG00000135437	49	23
ENSG00000135404	11036	8016
ENSG00000258056	162	123
ENSG00000257384	4	1
ENSG00000135414	2653	1774
ENSG00000205323	18	20
ENSG00000257390	2	0
ENSG00000257509	11	8
ENSG00000123353	556	330
ENSG00000135392	994	725
ENSG00000182796	368	318
ENSG00000123342	97	104
ENSG00000257966	7	5
ENSG00000257569	2	3
ENSG00000170473	2244	1806
ENSG00000065357	358	440
ENSG00000273973	4	3
ENSG00000185664	5116	4642
ENSG00000123374	2141	1727
ENSG00000258554	0	0
ENSG00000111540	1138	1026
ENSG00000237493	3	3
ENSG00000139531	1275	1032
ENSG00000123411	1637	1413
ENSG00000273890	8	7
ENSG00000257449	10	1
ENSG00000197728	37641	25951
ENSG00000065361	3536	3090
ENSG00000257411	0	0
ENSG00000170515	10549	7292
ENSG00000257553	0	0
ENSG00000229117	72526	53209
ENSG00000135482	564	483
ENSG00000139641	8648	5781
ENSG00000258345	1	1
ENSG00000258317	29	16
ENSG00000257809	1	0
ENSG00000196465	2668	2309
ENSG00000092841	18388	12188
ENSG00000258199	160	155
ENSG00000139613	4770	3729
ENSG00000181852	3897	2829
ENSG00000139579	2433	1662
ENSG00000139540	7	25
ENSG00000139645	4751	3576
ENSG00000135469	514	441
ENSG00000258260	2	2
ENSG00000062485	10204	8015
ENSG00000144785	0	0
ENSG00000257303	14	15
ENSG00000257740	76	41
ENSG00000257727	639	391
ENSG00000135473	1686	1667
ENSG00000110944	82	63
ENSG00000170581	2077	1576
ENSG00000175336	0	7
ENSG00000274823	0	0
ENSG00000259099	2	4
ENSG00000276272	20	6
ENSG00000274569	5	8
ENSG00000111602	11596	8062
ENSG00000135517	16	8
ENSG00000176422	794	477
ENSG00000135423	49	64
ENSG00000257576	4	3
ENSG00000076067	1065	857
ENSG00000076108	11989	9822
ENSG00000110955	44371	30115
ENSG00000110958	26883	20170
ENSG00000196531	29221	25874
ENSG00000198056	2749	2079
ENSG00000025423	148	93
ENSG00000258679	8	3
ENSG00000273536	0	0
ENSG00000258816	0	0
ENSG00000170426	2	2
ENSG00000278400	0	0
ENSG00000139547	16	21
ENSG00000278399	0	1
ENSG00000166856	8	8
ENSG00000166860	3213	2772
ENSG00000166863	227	204
ENSG00000166866	9	2
ENSG00000166881	4636	3538
ENSG00000166886	1540	1286
ENSG00000166888	2611	2215
ENSG00000123384	14652	10447
ENSG00000259125	8	4
ENSG00000182379	65	91
ENSG00000182199	8594	6359
ENSG00000276727	7	2
ENSG00000185633	25	40
ENSG00000185482	48	40
ENSG00000258830	0	0
ENSG00000179912	991	988
ENSG00000258001	0	4
ENSG00000175189	11	4
ENSG00000139269	437	311
ENSG00000111087	1084	631
ENSG00000123329	58	60
ENSG00000166986	13238	9661
ENSG00000175197	101	72
ENSG00000166987	2132	1632
ENSG00000175203	5700	4844
ENSG00000155980	1905	1313
ENSG00000166908	2088	1226
ENSG00000178498	3025	2442
ENSG00000240771	746	730
ENSG00000224713	38	35
ENSG00000135502	114	62
ENSG00000135454	181	99
ENSG00000242990	0	0
ENSG00000135506	3404	2692
ENSG00000257342	0	0
ENSG00000135439	99	167
ENSG00000255737	5	3
ENSG00000135452	521	570
ENSG00000135446	5633	3298
ENSG00000139266	312	249
ENSG00000111012	75	67
ENSG00000037897	1194	661
ENSG00000123427	185	175
ENSG00000257921	0	0
ENSG00000123297	1022	668
ENSG00000135407	75	59
ENSG00000270039	20	16
ENSG00000269903	4	0
ENSG00000175215	8156	6963
ENSG00000257953	29	29
ENSG00000245651	2	3
ENSG00000273805	0	0
ENSG00000257698	111	216
ENSG00000166896	348	311
ENSG00000257159	2	4
ENSG00000257668	0	0
ENSG00000257541	0	0
ENSG00000279134	4	6
ENSG00000279411	0	0
ENSG00000241423	0	0
ENSG00000258133	0	0
ENSG00000258231	2	0
ENSG00000257259	3	1
ENSG00000139263	2213	1934
ENSG00000257443	4	8
ENSG00000244390	3	0
ENSG00000257288	0	0
ENSG00000258214	0	0
ENSG00000257230	0	0
ENSG00000118596	341	304
ENSG00000257146	0	0
ENSG00000237176	0	0
ENSG00000257294	1	1
ENSG00000258184	0	0
ENSG00000257865	0	0
ENSG00000257308	0	0
ENSG00000258336	0	0
ENSG00000198673	97	103
ENSG00000242922	0	0
ENSG00000257528	0	0
ENSG00000213363	0	5
ENSG00000257880	0	0
ENSG00000258316	2	0
ENSG00000135655	2835	1837
ENSG00000061987	2356	1876
ENSG00000257568	0	0
ENSG00000221949	123	60
ENSG00000257354	351	324
ENSG00000275180	115	90
ENSG00000111110	3459	2254
ENSG00000241941	8	2
ENSG00000213352	2	0
ENSG00000139239	76	85
ENSG00000257779	0	0
ENSG00000250517	5	0
ENSG00000257235	0	0
ENSG00000257664	0	0
ENSG00000166148	28	10
ENSG00000279444	0	0
ENSG00000257332	0	3
ENSG00000258117	0	0
ENSG00000177990	155	96
ENSG00000249753	6	4
ENSG00000257005	2	0
ENSG00000255583	16	13
ENSG00000240027	0	0
ENSG00000118600	582	529
ENSG00000255850	0	0
ENSG00000255642	2	0
ENSG00000196935	861	733
ENSG00000242087	0	2
ENSG00000256571	2	0
ENSG00000256399	0	4
ENSG00000255780	0	0
ENSG00000255886	2	2
ENSG00000255817	0	0
ENSG00000255629	0	0
ENSG00000174206	448	490
ENSG00000243024	10	4
ENSG00000185306	74	67
ENSG00000256192	0	0
ENSG00000256293	0	4
ENSG00000184575	14950	10346
ENSG00000255566	7	12
ENSG00000277895	7	2
ENSG00000183735	1986	1284
ENSG00000153179	2670	1954
ENSG00000256199	0	0
ENSG00000256670	0	4
ENSG00000225195	0	1
ENSG00000256314	0	2
ENSG00000280320	0	0
ENSG00000280181	1	0
ENSG00000135677	4086	3489
ENSG00000215159	0	2
ENSG00000111490	115	101
ENSG00000243020	0	0
ENSG00000255693	21	20
ENSG00000248995	14	6
ENSG00000198671	0	0
ENSG00000156076	158	84
ENSG00000255700	0	0
ENSG00000174106	3536	2109
ENSG00000276853	20	8
ENSG00000174099	297	271
ENSG00000250280	2	2
ENSG00000215208	0	0
ENSG00000250748	0	0
ENSG00000255866	0	0
ENSG00000256268	0	0
ENSG00000256915	0	0
ENSG00000213344	0	0
ENSG00000241749	54	32
ENSG00000149948	28815	23893
ENSG00000277945	8	14
ENSG00000197301	16	51
ENSG00000256083	1	2
ENSG00000256259	0	0
ENSG00000213343	1	0
ENSG00000139233	1240	954
ENSG00000228144	0	0
ENSG00000239335	8	4
ENSG00000155957	283	203
ENSG00000090376	285	132
ENSG00000225422	4	4
ENSG00000256072	0	0
ENSG00000256777	0	0
ENSG00000127311	920	720
ENSG00000155974	1061	841
ENSG00000256285	0	0
ENSG00000256420	0	0
ENSG00000256248	43	23
ENSG00000257083	2	1
ENSG00000279310	1	0
ENSG00000255976	0	0
ENSG00000237766	2	6
ENSG00000111530	22734	16162
ENSG00000256037	0	4
ENSG00000256355	0	0
ENSG00000256172	0	0
ENSG00000203585	0	0
ENSG00000256077	0	0
ENSG00000127334	4053	3425
ENSG00000235872	2	1
ENSG00000255970	2	0
ENSG00000279505	0	0
ENSG00000255772	1	1
ENSG00000256835	0	0
ENSG00000255733	0	0
ENSG00000244432	0	0
ENSG00000236946	0	0
ENSG00000256708	0	0
ENSG00000111537	4	0
ENSG00000111536	0	0
ENSG00000127318	0	0
ENSG00000111554	849	582
ENSG00000251301	4	2
ENSG00000256273	0	0
ENSG00000273824	1	4
ENSG00000256075	0	0
ENSG00000256917	0	0
ENSG00000240087	20	9
ENSG00000127314	7551	5485
ENSG00000234040	2	0
ENSG00000234925	2	0
ENSG00000247363	23	41
ENSG00000241825	3	1
ENSG00000111581	8125	5876
ENSG00000233560	32	6
ENSG00000175782	1246	928
ENSG00000256678	0	0
ENSG00000135679	5684	3748
ENSG00000256325	11	6
ENSG00000257181	0	0
ENSG00000256664	0	0
ENSG00000135678	32	28
ENSG00000257289	0	0
ENSG00000257336	0	0
ENSG00000258140	0	0
ENSG00000111605	13630	10209
ENSG00000257818	6	6
ENSG00000274979	19	13
ENSG00000090382	2	10
ENSG00000257764	0	0
ENSG00000127337	1804	1413
ENSG00000241765	0	0
ENSG00000257507	2	0
ENSG00000166225	2934	2158
ENSG00000166226	23692	14368
ENSG00000198812	0	0
ENSG00000127325	4	8
ENSG00000279551	0	0
ENSG00000247131	0	7
ENSG00000127328	1456	1309
ENSG00000258052	0	0
ENSG00000166268	162	106
ENSG00000257815	94	101
ENSG00000257241	0	0
ENSG00000257139	5	4
ENSG00000257613	0	3
ENSG00000111596	5693	4177
ENSG00000135643	1822	1543
ENSG00000283533	0	0
ENSG00000258168	18	4
ENSG00000127329	105	86
ENSG00000277247	3	0
ENSG00000153233	41	18
ENSG00000257302	0	0
ENSG00000257265	4	2
ENSG00000257454	2	0
ENSG00000258053	49	33
ENSG00000127324	6	1
ENSG00000139292	381	321
ENSG00000277223	0	0
ENSG00000257761	0	0
ENSG00000133858	2456	2160
ENSG00000173451	275	396
ENSG00000258064	0	0
ENSG00000139291	662	563
ENSG00000257515	0	2
ENSG00000080371	3105	2426
ENSG00000257410	0	0
ENSG00000257991	0	0
ENSG00000121749	2933	2263
ENSG00000257802	2	2
ENSG00000139287	30	16
ENSG00000258115	1	0
ENSG00000072657	162	146
ENSG00000236333	73	57
ENSG00000257287	0	0
ENSG00000257723	0	4
ENSG00000258235	0	0
ENSG00000258294	0	0
ENSG00000258123	47	31
ENSG00000257682	2	0
ENSG00000243164	0	0
ENSG00000257750	0	0
ENSG00000257587	0	0
ENSG00000258332	0	0
ENSG00000251138	0	0
ENSG00000258320	0	0
ENSG00000257183	2	0
ENSG00000257113	0	2
ENSG00000257364	0	0
ENSG00000253719	7319	5719
ENSG00000257386	0	0
ENSG00000257323	0	0
ENSG00000188646	0	0
ENSG00000257998	0	0
ENSG00000257434	0	0
ENSG00000166006	2	3
ENSG00000254451	2	0
ENSG00000258112	2	0
ENSG00000180881	190	158
ENSG00000257823	0	0
ENSG00000273987	5	14
ENSG00000173401	1308	867
ENSG00000180481	6	1
ENSG00000139278	176	129
ENSG00000257497	10	13
ENSG00000111615	2249	1697
ENSG00000258077	3	1
ENSG00000257777	0	0
ENSG00000258245	0	2
ENSG00000258088	0	0
ENSG00000258091	0	0
ENSG00000257329	0	0
ENSG00000198923	0	0
ENSG00000139289	3149	2206
ENSG00000257453	0	1
ENSG00000257839	0	0
ENSG00000187109	58119	47714
ENSG00000257941	20	12
ENSG00000258304	0	0
ENSG00000257872	0	0
ENSG00000257219	16	17
ENSG00000179941	1131	1035
ENSG00000091039	9061	6957
ENSG00000257526	5	2
ENSG00000213272	0	0
ENSG00000271142	2	0
ENSG00000243071	1	2
ENSG00000241045	4	0
ENSG00000258090	0	0
ENSG00000186908	2821	2279
ENSG00000175183	7694	6016
ENSG00000257910	11	8
ENSG00000257199	0	0
ENSG00000165891	3476	2352
ENSG00000257677	2	0
ENSG00000067798	265	223
ENSG00000257835	0	0
ENSG00000258066	0	0
ENSG00000258225	0	2
ENSG00000257220	0	0
ENSG00000258220	0	0
ENSG00000258084	0	0
ENSG00000257879	0	0
ENSG00000257165	0	0
ENSG00000257564	0	0
ENSG00000257948	0	0
ENSG00000067715	2951	2747
ENSG00000257191	5	4
ENSG00000257894	19	22
ENSG00000257604	0	2
ENSG00000257474	340	201
ENSG00000257956	2	3
ENSG00000177425	11750	8932
ENSG00000258048	7	4
ENSG00000058272	7185	5285
ENSG00000277130	3	11
ENSG00000258044	5	8
ENSG00000257557	26	32
ENSG00000271496	0	0
ENSG00000239473	0	0
ENSG00000230291	0	1
ENSG00000165899	29	22
ENSG00000139304	0	3
ENSG00000257786	0	0
ENSG00000257429	0	0
ENSG00000111046	3	6
ENSG00000111049	2	0
ENSG00000257741	6	0
ENSG00000111052	1130	820
ENSG00000258215	2	0
ENSG00000111058	1503	1347
ENSG00000258026	2	0
ENSG00000139220	37	42
ENSG00000257467	0	0
ENSG00000258162	3	0
ENSG00000258375	0	2
ENSG00000257609	0	0
ENSG00000257747	0	0
ENSG00000258193	0	0
ENSG00000133773	1637	1293
ENSG00000127720	487	217
ENSG00000257875	0	0
ENSG00000258170	2	0
ENSG00000257837	0	0
ENSG00000257431	0	0
ENSG00000179104	561	756
ENSG00000213270	0	1
ENSG00000258338	0	0
ENSG00000257124	0	0
ENSG00000257729	2	0
ENSG00000258358	0	0
ENSG00000257296	0	0
ENSG00000072041	843	1030
ENSG00000258073	0	0
ENSG00000231738	17	16
ENSG00000133640	115	138
ENSG00000269916	0	5
ENSG00000180318	83	94
ENSG00000258815	15	14
ENSG00000257855	0	0
ENSG00000258206	0	0
ENSG00000198774	80	79
ENSG00000133636	4647	4607
ENSG00000182050	764	399
ENSG00000258178	0	0
ENSG00000257897	0	0
ENSG00000258185	0	0
ENSG00000280049	0	0
ENSG00000242850	0	0
ENSG00000258205	0	0
ENSG00000257648	0	0
ENSG00000258173	0	0
ENSG00000258128	0	1
ENSG00000257912	0	0
ENSG00000257940	2	1
ENSG00000258179	0	0
ENSG00000240721	0	0
ENSG00000165805	33	36
ENSG00000133641	988	772
ENSG00000198707	1273	1359
ENSG00000257752	0	4
ENSG00000139324	4008	2608
ENSG00000049130	1931	1538
ENSG00000281333	18	4
ENSG00000278011	0	1
ENSG00000246363	1	0
ENSG00000257629	0	0
ENSG00000257156	0	0
ENSG00000257820	0	0
ENSG00000139318	7574	6696
ENSG00000274021	46	39
ENSG00000271327	2	4
ENSG00000271259	0	1
ENSG00000139323	893	922
ENSG00000226982	4	0
ENSG00000257594	27	8
ENSG00000259075	3	0
ENSG00000270344	20	20
ENSG00000279939	0	0
ENSG00000258302	2	3
ENSG00000070961	5996	4346
ENSG00000271614	91	45
ENSG00000257480	0	0
ENSG00000258216	0	0
ENSG00000258290	0	0
ENSG00000257725	0	0
ENSG00000257194	0	0
ENSG00000258183	0	0
ENSG00000257995	0	0
ENSG00000257787	0	0
ENSG00000197651	0	0
ENSG00000196243	1	0
ENSG00000083782	0	0
ENSG00000139330	0	0
ENSG00000139329	661	521
ENSG00000011465	178	116
ENSG00000258148	0	0
ENSG00000258100	2	0
ENSG00000277738	2	6
ENSG00000258125	0	0
ENSG00000258224	0	0
ENSG00000257893	0	0
ENSG00000257863	0	0
ENSG00000257242	5	4
ENSG00000133639	2133	1924
ENSG00000245904	32	40
ENSG00000239201	0	0
ENSG00000277851	0	0
ENSG00000205057	0	0
ENSG00000257127	3	12
ENSG00000266923	0	0
ENSG00000205056	13	3
ENSG00000258262	0	0
ENSG00000214215	0	0
ENSG00000187510	0	0
ENSG00000102189	2311	1802
ENSG00000258012	2	2
ENSG00000257195	2	2
ENSG00000257345	24	30
ENSG00000257322	0	0
ENSG00000270506	0	0
ENSG00000256393	0	0
ENSG00000257746	0	0
ENSG00000257210	0	0
ENSG00000258171	0	0
ENSG00000257512	2	1
ENSG00000257252	6	4
ENSG00000173598	6355	4967
ENSG00000177889	10896	7915
ENSG00000198015	6607	5571
ENSG00000258271	0	0
ENSG00000246985	197	106
ENSG00000120833	2620	1705
ENSG00000186076	70	36
ENSG00000169372	399	257
ENSG00000258274	4	1
ENSG00000258303	7	2
ENSG00000257283	4	0
ENSG00000271382	4	4
ENSG00000257360	1	1
ENSG00000136040	310	296
ENSG00000258035	0	3
ENSG00000258172	2	3
ENSG00000258365	7	6
ENSG00000173588	1123	1001
ENSG00000213250	0	5
ENSG00000278916	43	30
ENSG00000257400	0	0
ENSG00000258357	0	0
ENSG00000236349	0	2
ENSG00000057704	281	337
ENSG00000257847	0	0
ENSG00000216306	0	0
ENSG00000184752	2414	1970
ENSG00000120798	2321	1817
ENSG00000180263	3561	2509
ENSG00000257121	1	4
ENSG00000237774	1	4
ENSG00000028203	4429	3408
ENSG00000257666	2	6
ENSG00000257943	4	4
ENSG00000258313	0	1
ENSG00000241556	2	7
ENSG00000111142	10046	7619
ENSG00000136014	12003	7361
ENSG00000257150	56	26
ENSG00000074527	144	198
ENSG00000258343	2	0
ENSG00000258292	0	0
ENSG00000139343	5700	4560
ENSG00000165972	8	2
ENSG00000139344	16	13
ENSG00000084110	10	5
ENSG00000257878	0	0
ENSG00000111144	7196	6097
ENSG00000257715	0	0
ENSG00000258251	0	0
ENSG00000283422	6	6
ENSG00000111145	1918	2036
ENSG00000258177	0	0
ENSG00000059758	2129	1639
ENSG00000257169	0	0
ENSG00000258272	0	0
ENSG00000188596	90	59
ENSG00000258846	0	0
ENSG00000139350	3032	2724
ENSG00000258131	13	10
ENSG00000257470	0	0
ENSG00000279190	1	4
ENSG00000257920	4	2
ENSG00000255794	1739	1268
ENSG00000279798	230	79
ENSG00000257157	0	0
ENSG00000257501	10	0
ENSG00000258312	0	4
ENSG00000257580	0	0
ENSG00000227825	143	86
ENSG00000245017	14	16
ENSG00000257167	503	385
ENSG00000120802	21757	15535
ENSG00000225185	0	0
ENSG00000075415	24449	18199
ENSG00000166130	1567	1322
ENSG00000120868	1806	1550
ENSG00000185046	225	253
ENSG00000258204	0	2
ENSG00000257458	0	2
ENSG00000258039	0	0
ENSG00000180219	0	0
ENSG00000214203	0	2
ENSG00000279148	41	16
ENSG00000111647	2581	1821
ENSG00000280088	207	135
ENSG00000257696	2	5
ENSG00000238105	513	363
ENSG00000257489	57	44
ENSG00000075089	1532	1280
ENSG00000166153	126	129
ENSG00000136021	5220	3774
ENSG00000179520	0	0
ENSG00000012504	0	0
ENSG00000271177	0	0
ENSG00000139354	922	1177
ENSG00000257803	0	8
ENSG00000151572	152	132
ENSG00000257325	0	0
ENSG00000258007	0	0
ENSG00000258033	0	0
ENSG00000256870	3	4
ENSG00000241744	0	0
ENSG00000120800	9733	4863
ENSG00000120805	2988	2623
ENSG00000257543	9	12
ENSG00000239413	0	0
ENSG00000166211	0	0
ENSG00000196091	127	79
ENSG00000257514	0	0
ENSG00000274560	0	0
ENSG00000111666	959	661
ENSG00000139351	7	18
ENSG00000111670	3166	2159
ENSG00000258230	8	6
ENSG00000258153	2	0
ENSG00000136048	546	390
ENSG00000257202	0	0
ENSG00000241917	0	0
ENSG00000258308	0	0
ENSG00000258288	0	0
ENSG00000120860	309	310
ENSG00000257222	12	2
ENSG00000075188	2077	1514
ENSG00000185480	2457	1566
ENSG00000183395	0	0
ENSG00000281344	4634	3906
ENSG00000258142	0	0
ENSG00000283052	0	0
ENSG00000017427	0	0
ENSG00000257254	0	0
ENSG00000258169	4	2
ENSG00000171759	71	80
ENSG00000282964	0	0
ENSG00000139352	104	169
ENSG00000257703	0	0
ENSG00000257860	0	0
ENSG00000179088	0	6
ENSG00000257415	0	0
ENSG00000257994	0	0
ENSG00000257762	0	0
ENSG00000136011	7	5
ENSG00000257737	0	0
ENSG00000257766	0	0
ENSG00000257681	18	10
ENSG00000111696	1126	744
ENSG00000257754	0	0
ENSG00000257327	0	0
ENSG00000214198	56	12
ENSG00000166598	49841	37681
ENSG00000204954	577	446
ENSG00000139372	8041	4685
ENSG00000120820	209	169
ENSG00000216285	2	7
ENSG00000111727	216	134
ENSG00000120837	3618	2939
ENSG00000257193	0	0
ENSG00000198431	12012	8712
ENSG00000257732	1	2
ENSG00000213442	1388	1088
ENSG00000255150	20	6
ENSG00000171310	1561	1846
ENSG00000258111	0	0
ENSG00000279176	2	4
ENSG00000136052	165	173
ENSG00000257758	0	0
ENSG00000151131	2585	1852
ENSG00000136010	187	175
ENSG00000257999	4	6
ENSG00000136051	5662	3757
ENSG00000136044	1826	1787
ENSG00000235162	1085	861
ENSG00000257642	0	1
ENSG00000257859	0	2
ENSG00000257773	1	0
ENSG00000257890	6	2
ENSG00000074590	2459	1822
ENSG00000257438	0	4
ENSG00000257611	0	0
ENSG00000136026	10410	8224
ENSG00000258355	2	3
ENSG00000277715	35	24
ENSG00000166046	150	142
ENSG00000013503	2108	1193
ENSG00000257545	10	9
ENSG00000111783	993	1310
ENSG00000257711	5	2
ENSG00000257918	7	8
ENSG00000111785	1851	1331
ENSG00000257119	0	0
ENSG00000240631	0	0
ENSG00000260329	18	26
ENSG00000151135	1184	1057
ENSG00000120832	371	357
ENSG00000008405	1945	1778
ENSG00000257548	0	0
ENSG00000257444	0	0
ENSG00000151136	521	391
ENSG00000257579	0	0
ENSG00000136045	5025	3109
ENSG00000240441	0	0
ENSG00000110851	1663	1443
ENSG00000258136	12	27
ENSG00000187855	9	0
ENSG00000257141	0	2
ENSG00000274395	6	0
ENSG00000257398	8	0
ENSG00000257951	0	5
ENSG00000257392	2	0
ENSG00000257426	1	0
ENSG00000258072	10	28
ENSG00000257129	0	0
ENSG00000075035	150	148
ENSG00000257281	0	0
ENSG00000174600	269	279
ENSG00000247213	11	0
ENSG00000198855	500	405
ENSG00000075856	7085	4569
ENSG00000136003	3509	2572
ENSG00000183160	132	141
ENSG00000110876	6	6
ENSG00000257221	0	4
ENSG00000110880	10347	8261
ENSG00000084112	3008	2749
ENSG00000280110	0	0
ENSG00000274598	2	0
ENSG00000110887	2	0
ENSG00000166111	36	25
ENSG00000279630	0	0
ENSG00000135093	589	593
ENSG00000256262	1	0
ENSG00000189046	711	552
ENSG00000076248	9484	5826
ENSG00000256139	6	12
ENSG00000076555	858	740
ENSG00000139445	19	26
ENSG00000174527	15	4
ENSG00000256560	0	2
ENSG00000255655	0	0
ENSG00000110906	4308	3370
ENSG00000151148	2132	1805
ENSG00000139428	1607	1454
ENSG00000110921	1547	1085
ENSG00000139438	401	221
ENSG00000255650	12	6
ENSG00000111199	202	212
ENSG00000139433	1986	1613
ENSG00000256351	4	0
ENSG00000249094	0	0
ENSG00000139437	1218	1087
ENSG00000139436	884	658
ENSG00000277299	4	1
ENSG00000280426	2	15
ENSG00000076513	1508	1216
ENSG00000174456	349	415
ENSG00000277595	3	2
ENSG00000279360	0	0
ENSG00000122970	1325	1335
ENSG00000174437	24354	16875
ENSG00000196510	4004	2886
ENSG00000258210	8	2
ENSG00000258011	3	4
ENSG00000111229	5379	3913
ENSG00000111231	2202	1667
ENSG00000241680	3	0
ENSG00000204856	872	731
ENSG00000111237	1959	1488
ENSG00000278993	9	8
ENSG00000151164	18	11
ENSG00000196850	2219	1577
ENSG00000204852	707	691
ENSG00000122986	189	215
ENSG00000186298	27914	19865
ENSG00000279925	0	3
ENSG00000257268	0	0
ENSG00000241286	0	0
ENSG00000173093	30	24
ENSG00000111245	0	0
ENSG00000185847	268	334
ENSG00000258240	7	10
ENSG00000111249	584	455
ENSG00000198324	899	818
ENSG00000257595	0	2
ENSG00000257539	4	5
ENSG00000111252	3273	2508
ENSG00000204842	3510	3095
ENSG00000238168	2	6
ENSG00000258099	8	11
ENSG00000089234	2079	1755
ENSG00000273903	0	8
ENSG00000258359	27	10
ENSG00000111271	996	915
ENSG00000257767	0	0
ENSG00000111275	1625	1200
ENSG00000234608	369	368
ENSG00000089022	3240	2452
ENSG00000244060	1	4
ENSG00000229186	0	0
